Description,Nutrient Name,Published Date,Unit Name,Value
Broccoli,"Tocotrienol, delta",4/1/2019,MG,0
Broccoli,"Vitamin C, total ascorbic acid",4/1/2019,MG,89.2
Broccoli,Thiamin,4/1/2019,MG,0.071
Broccoli,Riboflavin,4/1/2019,MG,0.117
Broccoli,Tryptophan,4/1/2019,G,0.033
Broccoli,Threonine,4/1/2019,G,0.088
Broccoli,Methionine,4/1/2019,G,0.038
Broccoli,Phenylalanine,4/1/2019,G,0.117
Broccoli,Tyrosine,4/1/2019,G,0.05
Broccoli,Alanine,4/1/2019,G,0.104
Broccoli,Glutamic acid,4/1/2019,G,0.542
Broccoli,Glycine,4/1/2019,G,0.089
Broccoli,Proline,4/1/2019,G,0.11
Broccoli,Vitamin K (phylloquinone),4/1/2019,UG,101.6
Broccoli,"Folate, total",4/1/2019,UG,63
Broccoli,Retinol,4/1/2019,UG,0
Broccoli,Vitamin B-12,4/1/2019,UG,0
Broccoli,Cholesterol,4/1/2019,MG,0
Broccoli,"Folate, DFE",4/1/2019,UG,63
Broccoli,"Vitamin A, IU",4/1/2019,IU,623
Broccoli,"Vitamin A, RAE",4/1/2019,UG,31
Broccoli,"Vitamin B-12, added",4/1/2019,UG,0
Broccoli,"Vitamin E, added",4/1/2019,MG,0
Broccoli,Folic acid,4/1/2019,UG,0
Broccoli,Caffeine,4/1/2019,MG,0
Broccoli,Theobromine,4/1/2019,MG,0
Broccoli,Vitamin D (D2 + D3),4/1/2019,UG,0
Broccoli,"Cryptoxanthin, beta",4/1/2019,UG,1
Broccoli,Lycopene,4/1/2019,UG,0
Broccoli,"Carotene, beta",4/1/2019,UG,361
Broccoli,Lutein + zeaxanthin,4/1/2019,UG,1403
Cabbage,Folic acid,4/1/2019,UG,0
Cabbage,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Cabbage,Total lipid (fat),4/1/2019,G,0.1
Cabbage,"Carbohydrate, by difference",4/1/2019,G,5.8
Cabbage,Energy,4/1/2019,KCAL,25
Cabbage,Sucrose,4/1/2019,G,0.08
Cabbage,Glucose (dextrose),4/1/2019,G,1.67
Cabbage,Lutein + zeaxanthin,4/1/2019,UG,30
Cabbage,"Tocopherol, beta",4/1/2019,MG,0
Cabbage,"Tocopherol, gamma",4/1/2019,MG,0
Cabbage,"Tocotrienol, alpha",4/1/2019,MG,0.04
Cabbage,"Tocotrienol, beta",4/1/2019,MG,0
Cabbage,Niacin,4/1/2019,MG,0.234
Cabbage,Pantothenic acid,4/1/2019,MG,0.212
Cabbage,Vitamin B-6,4/1/2019,MG,0.124
Cabbage,"Choline, total",4/1/2019,MG,10.7
Cabbage,Maltose,4/1/2019,G,0.01
Cabbage,Water,4/1/2019,G,92.18
Cabbage,"Sugars, total including NLEA",4/1/2019,G,3.2
Cabbage,"Calcium, Ca",4/1/2019,MG,40
Cabbage,"Potassium, K",4/1/2019,MG,170
Cabbage,"Zinc, Zn",4/1/2019,MG,0.18
Cabbage,"Fluoride, F",4/1/2019,UG,1
Cabbage,"Selenium, Se",4/1/2019,UG,0.3
Cabbage,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.15
Cabbage,"Folate, DFE",4/1/2019,UG,43
Cabbage,Betaine,4/1/2019,MG,0.4
Cabbage,Isoleucine,4/1/2019,G,0.03
Cabbage,Leucine,4/1/2019,G,0.041
Cabbage,Lysine,4/1/2019,G,0.044
Cabbage,Cystine,4/1/2019,G,0.011
Cabbage,Valine,4/1/2019,G,0.042
Cabbage,Arginine,4/1/2019,G,0.075
Cabbage,Histidine,4/1/2019,G,0.022
Cabbage,Aspartic acid,4/1/2019,G,0.122
Cabbage,Serine,4/1/2019,G,0.053
Cabbage,"Fatty acids, total monounsaturated",4/1/2019,G,0.017
Cabbage,"Fatty acids, total polyunsaturated",4/1/2019,G,0.017
Cabbage,"Tocopherol, delta",4/1/2019,MG,0
Cabbage,"Tocotrienol, gamma",4/1/2019,MG,0
Cabbage,"Vitamin C, total ascorbic acid",4/1/2019,MG,36.6
Cabbage,Thiamin,4/1/2019,MG,0.061
Cabbage,Riboflavin,4/1/2019,MG,0.04
Cabbage,"Vitamin A, RAE",4/1/2019,UG,5
Cabbage,"Carotene, beta",4/1/2019,UG,42
Cabbage,"Carotene, alpha",4/1/2019,UG,33
Cabbage,"Cryptoxanthin, beta",4/1/2019,UG,0
Cabbage,Protein,4/1/2019,G,1.28
Cabbage,Ash,4/1/2019,G,0.64
Cabbage,Starch,4/1/2019,G,0
Cabbage,Fructose,4/1/2019,G,1.45
Cabbage,Lactose,4/1/2019,G,0
Cabbage,"Alcohol, ethyl",4/1/2019,G,0
Cabbage,Energy,4/1/2019,kJ,103
Cabbage,"Fiber, total dietary",4/1/2019,G,2.5
Cabbage,"Iron, Fe",4/1/2019,MG,0.47
Cabbage,"Magnesium, Mg",4/1/2019,MG,12
Cabbage,"Phosphorus, P",4/1/2019,MG,26
Cabbage,"Sodium, Na",4/1/2019,MG,18
Cabbage,"Copper, Cu",4/1/2019,MG,0.019
Cabbage,"Manganese, Mn",4/1/2019,MG,0.16
Cabbage,"Vitamin A, IU",4/1/2019,IU,98
Cabbage,Vitamin K (Dihydrophylloquinone),4/1/2019,UG,0
Cabbage,Vitamin K (phylloquinone),4/1/2019,UG,76
Cabbage,"Folate, food",4/1/2019,UG,43
Cabbage,Tryptophan,4/1/2019,G,0.011
Cabbage,Threonine,4/1/2019,G,0.035
Cabbage,Methionine,4/1/2019,G,0.012
Cabbage,Phenylalanine,4/1/2019,G,0.032
Cabbage,Tyrosine,4/1/2019,G,0.019
Cabbage,Alanine,4/1/2019,G,0.042
Cabbage,Glutamic acid,4/1/2019,G,0.294
Cabbage,Glycine,4/1/2019,G,0.03
Cabbage,Proline,4/1/2019,G,0.048
Cabbage,"Folate, total",4/1/2019,UG,43
Cabbage,"Fatty acids, total saturated",4/1/2019,G,0.034
Cabbage,Phytosterols,4/1/2019,MG,11
Cabbage,Retinol,4/1/2019,UG,0
Cabbage,"Fatty acids, total trans",4/1/2019,G,0
Cabbage,Cholesterol,4/1/2019,MG,0
Cabbage,Vitamin B-12,4/1/2019,UG,0
Cabbage,Caffeine,4/1/2019,MG,0
Cabbage,Theobromine,4/1/2019,MG,0
Cabbage,Lycopene,4/1/2019,UG,0
Cabbage,Galactose,4/1/2019,G,0
Cabbage,"Vitamin B-12, added",4/1/2019,UG,0
Cabbage,"Vitamin E, added",4/1/2019,MG,0
Cabbage,Vitamin D (D2 + D3),4/1/2019,UG,0
Cactus,Protein,4/1/2020,G,1.32
Cactus,Total lipid (fat),4/1/2020,G,0.09
Cactus,"Carbohydrate, by difference",4/1/2020,G,3.33
Cactus,Energy,4/1/2020,KCAL,16
Cactus,"Alcohol, ethyl",4/1/2020,G,0
Cactus,Water,4/1/2020,G,94.12
Cactus,Caffeine,4/1/2020,MG,0
Cactus,Theobromine,4/1/2020,MG,0
Cactus,"Sugars, total including NLEA",4/1/2020,G,1.15
Cactus,"Fiber, total dietary",4/1/2020,G,2.2
Cactus,"Calcium, Ca",4/1/2020,MG,164
Cactus,"Iron, Fe",4/1/2020,MG,0.59
Cactus,"Magnesium, Mg",4/1/2020,MG,52
Cactus,"Phosphorus, P",4/1/2020,MG,16
Cactus,"Potassium, K",4/1/2020,MG,257
Cactus,"Sodium, Na",4/1/2020,MG,21
Cactus,"Zinc, Zn",4/1/2020,MG,0.25
Cactus,"Copper, Cu",4/1/2020,MG,0.052
Cactus,"Selenium, Se",4/1/2020,UG,0.7
Cactus,Retinol,4/1/2020,UG,0
Cactus,"Vitamin A, RAE",4/1/2020,UG,23
Cactus,"Carotene, beta",4/1/2020,UG,250
Cactus,"Carotene, alpha",4/1/2020,UG,48
Cactus,Vitamin E (alpha-tocopherol),4/1/2020,MG,0
Cactus,Vitamin D (D2 + D3),4/1/2020,UG,0
Cactus,"Cryptoxanthin, beta",4/1/2020,UG,0
Cactus,Lycopene,4/1/2020,UG,0
Cactus,Lutein + zeaxanthin,4/1/2020,UG,0
Cactus,"Vitamin C, total ascorbic acid",4/1/2020,MG,9.3
Cactus,Thiamin,4/1/2020,MG,0.012
Cactus,Riboflavin,4/1/2020,MG,0.041
Cactus,Niacin,4/1/2020,MG,0.41
Cactus,Vitamin B-6,4/1/2020,MG,0.07
Cactus,"Folate, total",4/1/2020,UG,3
Cactus,Vitamin B-12,4/1/2020,UG,0
Cactus,"Choline, total",4/1/2020,MG,7.3
Cactus,Vitamin K (phylloquinone),4/1/2020,UG,5.3
Cactus,Folic acid,4/1/2020,UG,0
Cactus,"Folate, food",4/1/2020,UG,3
Cactus,"Folate, DFE",4/1/2020,UG,3
Cactus,"Vitamin E, added",4/1/2020,MG,0
Cactus,"Vitamin B-12, added",4/1/2020,UG,0
Cactus,Cholesterol,4/1/2020,MG,0
Cactus,"Fatty acids, total saturated",4/1/2020,G,0.016
Cactus,"Fatty acids, total monounsaturated",4/1/2020,G,0.018
Cactus,"Fatty acids, total polyunsaturated",4/1/2020,G,0.05
Calamondin,Protein,4/1/2020,G,0.81
Calamondin,Total lipid (fat),4/1/2020,G,0.31
Calamondin,"Carbohydrate, by difference",4/1/2020,G,13.34
Calamondin,Energy,4/1/2020,KCAL,53
Calamondin,"Alcohol, ethyl",4/1/2020,G,0
Calamondin,Water,4/1/2020,G,85.17
Calamondin,Caffeine,4/1/2020,MG,0
Calamondin,Theobromine,4/1/2020,MG,0
Calamondin,"Sugars, total including NLEA",4/1/2020,G,10.58
Calamondin,"Fiber, total dietary",4/1/2020,G,1.8
Calamondin,"Calcium, Ca",4/1/2020,MG,37
Calamondin,"Iron, Fe",4/1/2020,MG,0.15
Calamondin,"Magnesium, Mg",4/1/2020,MG,12
Calamondin,"Phosphorus, P",4/1/2020,MG,20
Calamondin,"Potassium, K",4/1/2020,MG,166
Calamondin,"Sodium, Na",4/1/2020,MG,2
Calamondin,"Zinc, Zn",4/1/2020,MG,0.07
Calamondin,"Copper, Cu",4/1/2020,MG,0.042
Calamondin,"Selenium, Se",4/1/2020,UG,0.1
Calamondin,Retinol,4/1/2020,UG,0
Calamondin,"Vitamin A, RAE",4/1/2020,UG,34
Calamondin,"Carotene, beta",4/1/2020,UG,155
Calamondin,"Carotene, alpha",4/1/2020,UG,101
Calamondin,Vitamin E (alpha-tocopherol),4/1/2020,MG,0.2
Calamondin,Vitamin D (D2 + D3),4/1/2020,UG,0
Calamondin,"Cryptoxanthin, beta",4/1/2020,UG,407
Calamondin,Lycopene,4/1/2020,UG,0
Calamondin,Lutein + zeaxanthin,4/1/2020,UG,138
Calamondin,"Vitamin C, total ascorbic acid",4/1/2020,MG,26.7
Calamondin,Thiamin,4/1/2020,MG,0.058
Calamondin,Riboflavin,4/1/2020,MG,0.036
Calamondin,Niacin,4/1/2020,MG,0.376
Calamondin,Vitamin B-6,4/1/2020,MG,0.078
Calamondin,"Folate, total",4/1/2020,UG,16
Calamondin,Vitamin B-12,4/1/2020,UG,0
Calamondin,"Choline, total",4/1/2020,MG,10.2
Calamondin,Vitamin K (phylloquinone),4/1/2020,UG,0
Calamondin,Folic acid,4/1/2020,UG,0
Calamondin,"Folate, food",4/1/2020,UG,16
Calamondin,"Folate, DFE",4/1/2020,UG,16
Calamondin,"Vitamin E, added",4/1/2020,MG,0
Calamondin,"Vitamin B-12, added",4/1/2020,UG,0
Calamondin,Cholesterol,4/1/2020,MG,0
Calamondin,"Fatty acids, total saturated",4/1/2020,G,0.039
Calamondin,"Fatty acids, total monounsaturated",4/1/2020,G,0.06
Calamondin,"Fatty acids, total polyunsaturated",4/1/2020,G,0.065
Cantaloupe,Protein,4/1/2020,G,0.84
Cantaloupe,Total lipid (fat),4/1/2020,G,0.19
Cantaloupe,"Carbohydrate, by difference",4/1/2020,G,8.16
Cantaloupe,Energy,4/1/2020,KCAL,34
Cantaloupe,"Alcohol, ethyl",4/1/2020,G,0
Cantaloupe,Water,4/1/2020,G,90.15
Cantaloupe,Caffeine,4/1/2020,MG,0
Cantaloupe,Theobromine,4/1/2020,MG,0
Cantaloupe,"Sugars, total including NLEA",4/1/2020,G,7.86
Cantaloupe,"Fiber, total dietary",4/1/2020,G,0.9
Cantaloupe,"Calcium, Ca",4/1/2020,MG,9
Cantaloupe,"Iron, Fe",4/1/2020,MG,0.21
Cantaloupe,"Magnesium, Mg",4/1/2020,MG,12
Cantaloupe,"Phosphorus, P",4/1/2020,MG,15
Cantaloupe,"Potassium, K",4/1/2020,MG,267
Cantaloupe,"Sodium, Na",4/1/2020,MG,16
Cantaloupe,"Zinc, Zn",4/1/2020,MG,0.18
Cantaloupe,"Copper, Cu",4/1/2020,MG,0.041
Cantaloupe,"Selenium, Se",4/1/2020,UG,0.4
Cantaloupe,Retinol,4/1/2020,UG,0
Cantaloupe,"Vitamin A, RAE",4/1/2020,UG,169
Cantaloupe,"Carotene, beta",4/1/2020,UG,2020
Cantaloupe,"Carotene, alpha",4/1/2020,UG,16
Cantaloupe,Vitamin E (alpha-tocopherol),4/1/2020,MG,0.05
Cantaloupe,Vitamin D (D2 + D3),4/1/2020,UG,0
Cantaloupe,"Cryptoxanthin, beta",4/1/2020,UG,1
Cantaloupe,Lycopene,4/1/2020,UG,0
Cantaloupe,Lutein + zeaxanthin,4/1/2020,UG,26
Cantaloupe,"Vitamin C, total ascorbic acid",4/1/2020,MG,36.7
Cantaloupe,Thiamin,4/1/2020,MG,0.041
Cantaloupe,Riboflavin,4/1/2020,MG,0.019
Cantaloupe,Niacin,4/1/2020,MG,0.734
Cantaloupe,Vitamin B-6,4/1/2020,MG,0.072
Cantaloupe,"Folate, total",4/1/2020,UG,21
Cantaloupe,Vitamin B-12,4/1/2020,UG,0
Cantaloupe,"Choline, total",4/1/2020,MG,7.6
Cantaloupe,Vitamin K (phylloquinone),4/1/2020,UG,2.5
Cantaloupe,Folic acid,4/1/2020,UG,0
Cantaloupe,"Folate, food",4/1/2020,UG,21
Cantaloupe,"Folate, DFE",4/1/2020,UG,21
Cantaloupe,"Vitamin E, added",4/1/2020,MG,0
Cantaloupe,"Vitamin B-12, added",4/1/2020,UG,0
Cantaloupe,Cholesterol,4/1/2020,MG,0
Cantaloupe,"Fatty acids, total saturated",4/1/2020,G,0.051
Cantaloupe,"Fatty acids, total monounsaturated",4/1/2020,G,0.003
Cantaloupe,"Fatty acids, total polyunsaturated",4/1/2020,G,0.081
Cardoon,Folic acid,4/1/2019,UG,0
Cardoon,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Cardoon,"Vitamin A, RAE",4/1/2019,UG,0
Cardoon,"Folate, total",4/1/2019,UG,68
Cardoon,"Folate, food",4/1/2019,UG,68
Cardoon,Ash,4/1/2019,G,1.13
Cardoon,Energy,4/1/2019,kJ,71
Cardoon,"Copper, Cu",4/1/2019,MG,0.231
Cardoon,"Manganese, Mn",4/1/2019,MG,0.256
Cardoon,"Vitamin A, IU",4/1/2019,IU,0
Cardoon,"Selenium, Se",4/1/2019,UG,0.2
Cardoon,Pantothenic acid,4/1/2019,MG,0.338
Cardoon,Vitamin B-6,4/1/2019,MG,0.116
Cardoon,"Carbohydrate, by difference",4/1/2019,G,4.07
Cardoon,Energy,4/1/2019,KCAL,17
Cardoon,"Folate, DFE",4/1/2019,UG,68
Cardoon,Retinol,4/1/2019,UG,0
Cardoon,"Fatty acids, total trans",4/1/2019,G,0
Cardoon,"Fatty acids, total saturated",4/1/2019,G,0.011
Cardoon,Cholesterol,4/1/2019,MG,0
Cardoon,Vitamin B-12,4/1/2019,UG,0
Cardoon,"Vitamin C, total ascorbic acid",4/1/2019,MG,2
Cardoon,Thiamin,4/1/2019,MG,0.02
Cardoon,Riboflavin,4/1/2019,MG,0.03
Cardoon,Protein,4/1/2019,G,0.7
Cardoon,"Fiber, total dietary",4/1/2019,G,1.6
Cardoon,"Iron, Fe",4/1/2019,MG,0.7
Cardoon,"Magnesium, Mg",4/1/2019,MG,42
Cardoon,"Phosphorus, P",4/1/2019,MG,23
Cardoon,"Sodium, Na",4/1/2019,MG,170
Cardoon,Total lipid (fat),4/1/2019,G,0.1
Cardoon,Niacin,4/1/2019,MG,0.3
Cardoon,"Fatty acids, total monounsaturated",4/1/2019,G,0.018
Cardoon,"Fatty acids, total polyunsaturated",4/1/2019,G,0.041
Cardoon,Water,4/1/2019,G,94
Cardoon,"Calcium, Ca",4/1/2019,MG,70
Cardoon,"Potassium, K",4/1/2019,MG,400
Cardoon,"Zinc, Zn",4/1/2019,MG,0.17
Cardoon,Vitamin D (D2 + D3),4/1/2019,UG,0
Carrots,Folic acid,4/1/2019,UG,0
Carrots,"Fatty acids, total saturated",4/1/2019,G,0.032
Carrots,"Fatty acids, total polyunsaturated",4/1/2019,G,0.102
Carrots,"Fatty acids, total monounsaturated",4/1/2019,G,0.012
Carrots,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Carrots,Vitamin K (Dihydrophylloquinone),4/1/2019,UG,0
Carrots,Vitamin K (phylloquinone),4/1/2019,UG,13.2
Carrots,"Alcohol, ethyl",4/1/2019,G,0
Carrots,"Iron, Fe",4/1/2019,MG,0.3
Carrots,"Magnesium, Mg",4/1/2019,MG,12
Carrots,"Phosphorus, P",4/1/2019,MG,35
Carrots,"Sodium, Na",4/1/2019,MG,69
Carrots,"Copper, Cu",4/1/2019,MG,0.045
Carrots,"Manganese, Mn",4/1/2019,MG,0.143
Carrots,"Tocopherol, delta",4/1/2019,MG,0
Carrots,"Tocotrienol, gamma",4/1/2019,MG,0
Carrots,"Tocotrienol, delta",4/1/2019,MG,0
Carrots,"Vitamin C, total ascorbic acid",4/1/2019,MG,5.9
Carrots,Thiamin,4/1/2019,MG,0.066
Carrots,Riboflavin,4/1/2019,MG,0.058
Carrots,"Folate, total",4/1/2019,UG,19
Carrots,Protein,4/1/2019,G,0.93
Carrots,Ash,4/1/2019,G,0.97
Carrots,Starch,4/1/2019,G,1.43
Carrots,Fructose,4/1/2019,G,0.55
Carrots,Lactose,4/1/2019,G,0
Carrots,"Selenium, Se",4/1/2019,UG,0.1
Carrots,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.66
Carrots,Total lipid (fat),4/1/2019,G,0.24
Carrots,Sucrose,4/1/2019,G,3.59
Carrots,Glucose (dextrose),4/1/2019,G,0.59
Carrots,Maltose,4/1/2019,G,0
Carrots,Water,4/1/2019,G,88.29
Carrots,"Calcium, Ca",4/1/2019,MG,33
Carrots,"Potassium, K",4/1/2019,MG,320
Carrots,"Zinc, Zn",4/1/2019,MG,0.24
Carrots,"Tocopherol, beta",4/1/2019,MG,0.01
Carrots,"Tocopherol, gamma",4/1/2019,MG,0
Carrots,"Tocotrienol, alpha",4/1/2019,MG,0.01
Carrots,"Tocotrienol, beta",4/1/2019,MG,0
Carrots,Niacin,4/1/2019,MG,0.983
Carrots,Pantothenic acid,4/1/2019,MG,0.273
Carrots,Vitamin B-6,4/1/2019,MG,0.138
Carrots,"Choline, total",4/1/2019,MG,8.8
Carrots,Betaine,4/1/2019,MG,0.4
Carrots,Isoleucine,4/1/2019,G,0.077
Carrots,Leucine,4/1/2019,G,0.102
Carrots,Lysine,4/1/2019,G,0.101
Carrots,Cystine,4/1/2019,G,0.083
Carrots,Valine,4/1/2019,G,0.069
Carrots,Arginine,4/1/2019,G,0.091
Carrots,Histidine,4/1/2019,G,0.04
Carrots,Aspartic acid,4/1/2019,G,0.19
Carrots,Serine,4/1/2019,G,0.054
Carrots,"Fluoride, F",4/1/2019,UG,3.2
Carrots,Tryptophan,4/1/2019,G,0.012
Carrots,Threonine,4/1/2019,G,0.191
Carrots,Methionine,4/1/2019,G,0.02
Carrots,Phenylalanine,4/1/2019,G,0.061
Carrots,Tyrosine,4/1/2019,G,0.043
Carrots,Alanine,4/1/2019,G,0.113
Carrots,Glutamic acid,4/1/2019,G,0.366
Carrots,Glycine,4/1/2019,G,0.047
Carrots,Proline,4/1/2019,G,0.054
Carrots,Retinol,4/1/2019,UG,0
Carrots,Vitamin B-12,4/1/2019,UG,0
Carrots,Cholesterol,4/1/2019,MG,0
Carrots,Caffeine,4/1/2019,MG,0
Carrots,Theobromine,4/1/2019,MG,0
Carrots,"Carotene, beta",4/1/2019,UG,8285
Carrots,"Carotene, alpha",4/1/2019,UG,3477
Carrots,Lycopene,4/1/2019,UG,1
Carrots,"Sugars, total including NLEA",4/1/2019,G,4.74
Carrots,"Carbohydrate, by difference",4/1/2019,G,9.58
Carrots,Energy,4/1/2019,KCAL,41
Carrots,Lutein + zeaxanthin,4/1/2019,UG,256
Carrots,"Folate, DFE",4/1/2019,UG,19
Carrots,"Cryptoxanthin, beta",4/1/2019,UG,0
Carrots,"Fatty acids, total trans",4/1/2019,G,0
Carrots,"Folate, food",4/1/2019,UG,19
Carrots,"Vitamin A, RAE",4/1/2019,UG,835
Carrots,"Vitamin A, IU",4/1/2019,IU,16706
Carrots,Energy,4/1/2019,kJ,173
Carrots,"Vitamin B-12, added",4/1/2019,UG,0
Carrots,"Vitamin E, added",4/1/2019,MG,0
Carrots,Galactose,4/1/2019,G,0
Carrots,"Fiber, total dietary",4/1/2019,G,2.8
Carrots,Vitamin D (D2 + D3),4/1/2019,UG,0
Carrots,Protein,4/1/2020,G,0.93
Carrots,Total lipid (fat),4/1/2020,G,0.24
Carrots,"Carbohydrate, by difference",4/1/2020,G,9.58
Carrots,Energy,4/1/2020,KCAL,41
Carrots,"Alcohol, ethyl",4/1/2020,G,0
Carrots,Water,4/1/2020,G,88.29
Carrots,Caffeine,4/1/2020,MG,0
Carrots,Theobromine,4/1/2020,MG,0
Carrots,"Sugars, total including NLEA",4/1/2020,G,4.74
Carrots,"Fiber, total dietary",4/1/2020,G,2.8
Carrots,"Calcium, Ca",4/1/2020,MG,33
Carrots,"Iron, Fe",4/1/2020,MG,0.3
Carrots,"Magnesium, Mg",4/1/2020,MG,12
Carrots,"Phosphorus, P",4/1/2020,MG,35
Carrots,"Potassium, K",4/1/2020,MG,320
Carrots,"Sodium, Na",4/1/2020,MG,69
Carrots,"Zinc, Zn",4/1/2020,MG,0.24
Carrots,"Copper, Cu",4/1/2020,MG,0.045
Carrots,"Selenium, Se",4/1/2020,UG,0.1
Carrots,Retinol,4/1/2020,UG,0
Carrots,"Vitamin A, RAE",4/1/2020,UG,835
Carrots,"Carotene, beta",4/1/2020,UG,8285
Carrots,"Carotene, alpha",4/1/2020,UG,3477
Carrots,Vitamin E (alpha-tocopherol),4/1/2020,MG,0.66
Carrots,Vitamin D (D2 + D3),4/1/2020,UG,0
Carrots,"Cryptoxanthin, beta",4/1/2020,UG,0
Carrots,Lycopene,4/1/2020,UG,1
Carrots,Lutein + zeaxanthin,4/1/2020,UG,256
Carrots,"Vitamin C, total ascorbic acid",4/1/2020,MG,5.9
Carrots,Thiamin,4/1/2020,MG,0.066
Carrots,Riboflavin,4/1/2020,MG,0.058
Carrots,Niacin,4/1/2020,MG,0.983
Carrots,Vitamin B-6,4/1/2020,MG,0.138
Carrots,"Folate, total",4/1/2020,UG,19
Carrots,Vitamin B-12,4/1/2020,UG,0
Carrots,"Choline, total",4/1/2020,MG,8.8
Carrots,Vitamin K (phylloquinone),4/1/2020,UG,13.2
Carrots,Folic acid,4/1/2020,UG,0
Carrots,"Folate, food",4/1/2020,UG,19
Carrots,"Folate, DFE",4/1/2020,UG,19
Carrots,"Vitamin E, added",4/1/2020,MG,0
Carrots,"Vitamin B-12, added",4/1/2020,UG,0
Carrots,Cholesterol,4/1/2020,MG,0
Carrots,"Fatty acids, total saturated",4/1/2020,G,0.037
Carrots,"Fatty acids, total monounsaturated",4/1/2020,G,0.014
Carrots,"Fatty acids, total polyunsaturated",4/1/2020,G,0.117
Cassava,Folic acid,4/1/2019,UG,0
Cassava,Energy,4/1/2019,kJ,667
Cassava,"Vitamin A, IU",4/1/2019,IU,13
Cassava,"Vitamin A, RAE",4/1/2019,UG,1
Cassava,"Folate, food",4/1/2019,UG,27
Cassava,"Carbohydrate, by difference",4/1/2019,G,38.06
Cassava,Energy,4/1/2019,KCAL,160
Cassava,"Folate, DFE",4/1/2019,UG,27
Cassava,Betaine,4/1/2019,MG,0.4
Cassava,"Choline, total",4/1/2019,MG,23.7
Cassava,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Cassava,"Alcohol, ethyl",4/1/2019,G,0
Cassava,Retinol,4/1/2019,UG,0
Cassava,"Fatty acids, total trans",4/1/2019,G,0
Cassava,Cholesterol,4/1/2019,MG,0
Cassava,Vitamin B-12,4/1/2019,UG,0
Cassava,"Vitamin E, added",4/1/2019,MG,0
Cassava,"Vitamin B-12, added",4/1/2019,UG,0
Cassava,Vitamin D (D2 + D3),4/1/2019,UG,0
Cassava,"Vitamin C, total ascorbic acid",4/1/2019,MG,20.6
Cassava,Thiamin,4/1/2019,MG,0.087
Cassava,Riboflavin,4/1/2019,MG,0.048
Cassava,"Folate, total",4/1/2019,UG,27
Cassava,Protein,4/1/2019,G,1.36
Cassava,Ash,4/1/2019,G,0.62
Cassava,"Fiber, total dietary",4/1/2019,G,1.8
Cassava,"Iron, Fe",4/1/2019,MG,0.27
Cassava,"Magnesium, Mg",4/1/2019,MG,21
Cassava,"Phosphorus, P",4/1/2019,MG,27
Cassava,"Sodium, Na",4/1/2019,MG,14
Cassava,"Copper, Cu",4/1/2019,MG,0.1
Cassava,"Manganese, Mn",4/1/2019,MG,0.384
Cassava,"Fatty acids, total saturated",4/1/2019,G,0.074
Cassava,Tryptophan,4/1/2019,G,0.019
Cassava,Threonine,4/1/2019,G,0.028
Cassava,Methionine,4/1/2019,G,0.011
Cassava,Phenylalanine,4/1/2019,G,0.026
Cassava,Tyrosine,4/1/2019,G,0.017
Cassava,Alanine,4/1/2019,G,0.038
Cassava,Glutamic acid,4/1/2019,G,0.206
Cassava,Glycine,4/1/2019,G,0.028
Cassava,Proline,4/1/2019,G,0.033
Cassava,"Fatty acids, total monounsaturated",4/1/2019,G,0.075
Cassava,"Fatty acids, total polyunsaturated",4/1/2019,G,0.048
Cassava,Total lipid (fat),4/1/2019,G,0.28
Cassava,Water,4/1/2019,G,59.68
Cassava,Niacin,4/1/2019,MG,0.854
Cassava,Pantothenic acid,4/1/2019,MG,0.107
Cassava,Vitamin B-6,4/1/2019,MG,0.088
Cassava,"Calcium, Ca",4/1/2019,MG,16
Cassava,"Potassium, K",4/1/2019,MG,271
Cassava,"Zinc, Zn",4/1/2019,MG,0.34
Cassava,Isoleucine,4/1/2019,G,0.027
Cassava,Leucine,4/1/2019,G,0.039
Cassava,Lysine,4/1/2019,G,0.044
Cassava,Cystine,4/1/2019,G,0.028
Cassava,Valine,4/1/2019,G,0.035
Cassava,Arginine,4/1/2019,G,0.137
Cassava,Histidine,4/1/2019,G,0.02
Cassava,Aspartic acid,4/1/2019,G,0.079
Cassava,Serine,4/1/2019,G,0.033
Cassava,"Selenium, Se",4/1/2019,UG,0.7
Cassava,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.19
Cassava,Lutein + zeaxanthin,4/1/2019,UG,0
Cassava,Caffeine,4/1/2019,MG,0
Cassava,Theobromine,4/1/2019,MG,0
Cassava,"Sugars, total including NLEA",4/1/2019,G,1.7
Cassava,Vitamin K (phylloquinone),4/1/2019,UG,1.9
Cassava,"Carotene, beta",4/1/2019,UG,8
Cassava,"Carotene, alpha",4/1/2019,UG,0
Cassava,"Cryptoxanthin, beta",4/1/2019,UG,0
Cassava,Lycopene,4/1/2019,UG,0
Cauliflower,Protein,4/1/2020,G,1.92
Cauliflower,Total lipid (fat),4/1/2020,G,0.28
Cauliflower,"Carbohydrate, by difference",4/1/2020,G,4.97
Cauliflower,Energy,4/1/2020,KCAL,25
Cauliflower,"Alcohol, ethyl",4/1/2020,G,0
Cauliflower,Water,4/1/2020,G,92.07
